,log_no,date,time
0,1027,2009-05-14 12:00:00,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
1,9011,2009-05-18 11:59:59,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
2,13888,2009-05-14 12:00:00,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
3,21872,2009-05-18 11:59:59,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
4,35966,2009-05-25 11:59:59,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
5,45762,2009-05-31 12:00:00,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
6,64938,2009-06-08 12:00:00,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
7,64943,2009-06-08 12:00:00,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
8,75930,2009-06-15 11:59:59,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
9,96809,2009-06-25 12:00:00,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
10,104965,2009-06-29 12:00:00,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
11,138387,2009-07-25 11:59:59,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
12,143835,2009-07-31 12:00:01,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
13,145845,2009-08-02 11:59:59,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
14,148377,2009-08-05 12:00:01,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
15,151090,2009-08-08 12:00:01,/usr/sbin/cron[]: %CRON-: (root) CMD (/usr/sbin/check-support -l)
