,log_no,date,time
0,6004,2009-05-17 00:01:59,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
1,6005,2009-05-17 00:01:59,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
2,6006,2009-05-17 00:01:59,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
3,6007,2009-05-17 00:01:59,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
4,7536,2009-05-17 18:09:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
5,7537,2009-05-17 18:09:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
6,7538,2009-05-17 18:09:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
7,7539,2009-05-17 18:09:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
8,18865,2009-05-17 00:01:59,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
9,18866,2009-05-17 00:01:59,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
10,18867,2009-05-17 00:01:59,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
11,18868,2009-05-17 00:01:59,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
12,20397,2009-05-17 18:09:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
13,20398,2009-05-17 18:09:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
14,20399,2009-05-17 18:09:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
15,20400,2009-05-17 18:09:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
16,26218,2009-05-20 15:42:13,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
17,26219,2009-05-20 15:42:13,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
18,26220,2009-05-20 15:42:13,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
19,26221,2009-05-20 15:42:13,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
20,32226,2009-05-23 15:12:37,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
21,32227,2009-05-23 15:12:37,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
22,32228,2009-05-23 15:12:37,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
23,32229,2009-05-23 15:12:37,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
24,34652,2009-05-24 20:17:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
25,34653,2009-05-24 20:17:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
26,34654,2009-05-24 20:17:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
27,34655,2009-05-24 20:17:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
28,34776,2009-05-24 20:58:46,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
29,34777,2009-05-24 20:58:46,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
30,34778,2009-05-24 20:58:46,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
31,34779,2009-05-24 20:58:46,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
32,40101,2009-05-27 12:57:10,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
33,40102,2009-05-27 12:57:10,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
34,40103,2009-05-27 12:57:10,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
35,40104,2009-05-27 12:57:10,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
36,40419,2009-05-27 15:27:53,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
37,40420,2009-05-27 15:27:53,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
38,40421,2009-05-27 15:27:53,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
39,40422,2009-05-27 15:27:53,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
40,43378,2009-05-30 12:55:06,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
41,43379,2009-05-30 12:55:06,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
42,43380,2009-05-30 12:55:06,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
43,43381,2009-05-30 12:55:06,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
44,44030,2009-05-30 19:27:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
45,44031,2009-05-30 19:27:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
46,44032,2009-05-30 19:27:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
47,44033,2009-05-30 19:27:45,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
48,44100,2009-05-30 19:42:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
49,44101,2009-05-30 19:42:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
50,44102,2009-05-30 19:42:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
51,44103,2009-05-30 19:42:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
52,44235,2009-05-30 19:50:03,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
53,44236,2009-05-30 19:50:03,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
54,44237,2009-05-30 19:50:03,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
55,44238,2009-05-30 19:50:03,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
56,45517,2009-05-31 10:02:01,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
57,45518,2009-05-31 10:02:01,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
58,45519,2009-05-31 10:02:01,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
59,45520,2009-05-31 10:02:01,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
60,45696,2009-05-31 11:21:13,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
61,45697,2009-05-31 11:21:13,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
62,45698,2009-05-31 11:21:13,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
63,45699,2009-05-31 11:21:13,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
64,46413,2009-05-31 17:57:08,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
65,46414,2009-05-31 17:57:08,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
66,46415,2009-05-31 17:57:08,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
67,46416,2009-05-31 17:57:08,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
68,46864,2009-05-31 21:36:52,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
69,46865,2009-05-31 21:36:52,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
70,46866,2009-05-31 21:36:52,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
71,46867,2009-05-31 21:36:52,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
72,57927,2009-06-06 10:23:18,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
73,57928,2009-06-06 10:23:18,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
74,57929,2009-06-06 10:23:18,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
75,57930,2009-06-06 10:23:18,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
76,58004,2009-06-06 10:24:09,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
77,58005,2009-06-06 10:24:09,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
78,58006,2009-06-06 10:24:09,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
79,58007,2009-06-06 10:24:09,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
80,58074,2009-06-06 10:25:01,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
81,58075,2009-06-06 10:25:01,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
82,58076,2009-06-06 10:25:01,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
83,58077,2009-06-06 10:25:01,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
84,58147,2009-06-06 10:25:54,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
85,58148,2009-06-06 10:25:54,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
86,58149,2009-06-06 10:25:54,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
87,58150,2009-06-06 10:25:54,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
88,58278,2009-06-06 10:27:40,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
89,58279,2009-06-06 10:27:40,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
90,58280,2009-06-06 10:27:40,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
91,58347,2009-06-06 10:28:31,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
92,58348,2009-06-06 10:28:31,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
93,58349,2009-06-06 10:28:31,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
94,58350,2009-06-06 10:28:31,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
95,58424,2009-06-06 10:29:22,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
96,58425,2009-06-06 10:29:22,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
97,58426,2009-06-06 10:29:22,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
98,58427,2009-06-06 10:29:22,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
99,58498,2009-06-06 10:31:03,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
100,58499,2009-06-06 10:31:03,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
101,58681,2009-06-06 10:34:31,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
102,58682,2009-06-06 10:34:31,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
103,58683,2009-06-06 10:34:31,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
104,58684,2009-06-06 10:34:31,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
105,58744,2009-06-06 10:35:20,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
106,58745,2009-06-06 10:35:20,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
107,58746,2009-06-06 10:35:20,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
108,58747,2009-06-06 10:35:20,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
109,58840,2009-06-06 10:36:57,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
110,58841,2009-06-06 10:36:57,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
111,58842,2009-06-06 10:36:57,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
112,58843,2009-06-06 10:36:57,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
113,58910,2009-06-06 10:37:46,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
114,58911,2009-06-06 10:37:46,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
115,58912,2009-06-06 10:37:46,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
116,58913,2009-06-06 10:37:46,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
117,58985,2009-06-06 10:38:37,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
118,58986,2009-06-06 10:38:37,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
119,58987,2009-06-06 10:38:37,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
120,58988,2009-06-06 10:38:37,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
121,59062,2009-06-06 10:39:24,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
122,59063,2009-06-06 10:39:24,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
123,59064,2009-06-06 10:39:24,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
124,59065,2009-06-06 10:39:24,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
125,59234,2009-06-06 10:42:23,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
126,59235,2009-06-06 10:42:23,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
127,59236,2009-06-06 10:42:23,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
128,59237,2009-06-06 10:42:23,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
129,59309,2009-06-06 10:43:15,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
130,59310,2009-06-06 10:43:15,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
131,59311,2009-06-06 10:43:15,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
132,59312,2009-06-06 10:43:15,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
133,59386,2009-06-06 10:44:07,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
134,59387,2009-06-06 10:44:07,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
135,59388,2009-06-06 10:44:07,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
136,59389,2009-06-06 10:44:07,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
137,59477,2009-06-06 10:45:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
138,59478,2009-06-06 10:45:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id c speed  midplane_version
139,59479,2009-06-06 10:45:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
140,59480,2009-06-06 10:45:51,chassisd[]: %DAEMON-: mpc_coef_setup: registering fru_id d speed  midplane_version
