,log_no,date,time
0,11280,2009-05-19 14:53:00,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
1,11284,2009-05-19 14:53:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
2,11286,2009-05-19 14:53:08,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
3,11288,2009-05-19 14:53:12,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
4,11290,2009-05-19 14:53:17,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
5,11292,2009-05-19 14:53:21,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
6,11294,2009-05-19 14:53:25,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
7,11296,2009-05-19 14:53:29,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
8,11298,2009-05-19 14:53:33,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
9,11300,2009-05-19 14:53:37,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
10,11302,2009-05-19 14:53:41,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
11,11304,2009-05-19 14:53:45,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
12,11306,2009-05-19 14:53:49,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
13,11308,2009-05-19 14:53:54,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
14,11310,2009-05-19 14:53:58,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
15,11312,2009-05-19 14:54:02,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
16,11314,2009-05-19 14:54:06,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
17,11315,2009-05-19 14:54:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
18,11317,2009-05-19 14:54:14,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
19,11319,2009-05-19 14:54:18,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
20,11321,2009-05-19 14:54:22,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
21,11354,2009-05-19 15:19:29,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
22,11356,2009-05-19 15:19:33,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
23,11358,2009-05-19 15:19:37,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
24,11360,2009-05-19 15:19:41,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
25,11362,2009-05-19 15:19:45,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
26,11364,2009-05-19 15:19:49,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
27,11366,2009-05-19 15:19:53,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
28,11368,2009-05-19 15:19:58,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
29,11371,2009-05-19 15:20:02,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
30,11373,2009-05-19 15:20:06,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
