Neighbor Value
ifinfo USER IFINFO_IFD_NAME IFD desc
ifinfo USER IFINFO_IFD_NAME IFD desc
ifinfo USER IFINFO_IFD_NAME IFD desc
ifinfo USER IFINFO_IFD_NAME IFD desc
