,log_no,date,time
0,6026,2009-05-17 00:01:59,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
1,6027,2009-05-17 00:01:59,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
2,6028,2009-05-17 00:01:59,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
3,6030,2009-05-17 00:02:12,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
4,7558,2009-05-17 18:09:45,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
5,7559,2009-05-17 18:09:45,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
6,7560,2009-05-17 18:09:45,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
7,7564,2009-05-17 18:09:58,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
8,18887,2009-05-17 00:01:59,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
9,18888,2009-05-17 00:01:59,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
10,18889,2009-05-17 00:01:59,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
11,18891,2009-05-17 00:02:12,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
12,20419,2009-05-17 18:09:45,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
13,20420,2009-05-17 18:09:45,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
14,20421,2009-05-17 18:09:45,chassisd[]: %DAEMON-: fasic_ic_read_get_chip_type: Reading CB  IC ID from ideeprom.
15,20425,2009-05-17 18:09:58,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
