2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: Registered attributes for c##
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: Registered attributes for c##
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: Registered attributes for c##
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: Registered attributes for c##
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: Completed plugin init for jam-mpc-#e-#e-ng for chassisd
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fabric_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fabric_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fabric_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fabric_attrib_set: In config_mode returning for _HEXNUM_
"""2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#:  jam_plugin_init: n_xf ###, n_xf# ###, n_tx # rx_fill_flag _HEXNUM_ rate_ratio[#] #"""
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_plugin_init: SFB# Fabric Plugin Init
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_plugin_init: SFB# Fasic Plugin Init
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: Registered attributes for c##
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: Registered attributes for c##
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: Registered attributes for d##
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: Registered attributes for d##
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#-JAM: Plugin installed for stout_mic_##x##ge PIC.
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#-JAM: Plugin installed for stout_mic_#x##ge PIC.
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#-JAM: Plugin installed for stout_mic_#x###ge PIC.
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#-JAM: Plugin installed for stout_mic_##x##ge PIC.
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#-JAM: Plugin installed for stout_tic_##x##ge PIC.
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#-JAM: Plugin installed for stout_load_mic PIC.
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#-JAM: Plugin installed for srx#k_pic_#x##ge PIC.
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#-JAM: Plugin installed for srx#k_pic_##x##ge PIC.
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#-JAM: All PIC/MIC plugins are installed for jam-mpc-#-#-# for chassisd.
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: Completed plugin init for jam-mpc-#-#-# for chassisd
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_plugin_init: MPC Fabric Plugin Init
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: FABRIC PLUGIN MPC# INIT: jam_mpc#_fabric_plugin_init
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fabric_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fabric_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fabric_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fabric_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fabric_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fabric_attrib_set: In config_mode returning for _HEXNUM_
"""2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_plugin_init: MPC# Fabric Plugin Done, return #, skip others"""
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_core_fasic_attrib_set: In config_mode returning for _HEXNUM_
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: mpc#_coef_setup: registering fru_id c## speed # midplane_version #
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: mpc#_coef_setup: registering fru_id c## speed ## midplane_version #
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: mpc#_coef_setup: registering fru_id d## speed # midplane_version #
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: mpc#_coef_setup: registering fru_id d## speed ## midplane_version #
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#:  jam_plugin_init: registered coefficeints successfully
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: JAM:PL: product model identified as #
2009-05-17 00:01:59 - chassisd[#####]: %DAEMON-#: jam_plugin_init: MPC Fabric Plugin Init
