Distance,Value
0,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
0.00010273734369548038,rpd DAEMON bgp_pp_recv rejecting connection from _IP__PORT External AS peer in state Established
