Distance,Value
0,usr sbin cron CRON root CMD usr sbin check support l
0.0001872868451755494,usr sbin cron CRON root CMD usr sbin check support l
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.6050776243209839,usr sbin cron CRON root CMD adjkerntz a
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
0.7161999940872192,usr sbin cron CRON root CMD newsyslog X
