,log_no,date,time
0,6030,2009-05-17 00:02:12,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
1,7564,2009-05-17 18:09:58,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
2,9032,"""2009-05-18 12:12:50","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
3,9537,2009-05-18 18:06:07,rpd: %DAEMON-: bgp_recv: peer _IP__PORT (proto): received unexpected EOF
4,10842,2009-05-19 09:41:36,rpd: %DAEMON-: bgp_recv: peer _IP__PORT (proto): received unexpected EOF
5,18891,2009-05-17 00:02:12,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
6,20425,2009-05-17 18:09:58,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
7,21893,"""2009-05-18 12:12:50","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
8,22398,2009-05-18 18:06:07,rpd: %DAEMON-: bgp_recv: peer _IP__PORT (proto): received unexpected EOF
9,23703,2009-05-19 09:41:36,rpd: %DAEMON-: bgp_recv: peer _IP__PORT (proto): received unexpected EOF
10,26244,2009-05-20 15:42:26,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
11,31885,2009-05-23 11:46:01,rpd: %DAEMON-: bgp_recv: read from peer _IP__PORT (External AS ) failed: Unknown error:
12,32252,2009-05-23 15:12:51,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
13,32512,"""2009-05-23 18:29:58","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
14,32515,"""2009-05-23 18:30:32","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
15,32574,"""2009-05-23 19:17:21","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
16,34261,"""2009-05-24 16:03:51","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
17,34280,"""2009-05-24 16:14:38","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
18,34315,"""2009-05-24 16:39:09","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
19,34566,"""2009-05-24 19:58:52","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
20,34678,2009-05-24 20:18:05,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
21,34804,2009-05-24 20:58:59,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
22,36075,2009-05-25 13:01:20,rpd: %DAEMON-: bgp_recv: peer _IP__PORT (proto): received unexpected EOF
23,40127,2009-05-27 12:57:23,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
24,40445,2009-05-27 15:28:06,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
25,42673,2009-05-30 05:29:03,rpd: %DAEMON-: bgp_recv: read from peer _IP__PORT (proto) failed: Unknown error: -
26,43181,"""2009-05-30 11:19:46","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
27,43184,"""2009-05-30 11:20:35","rpd: %DAEMON-: bgp_bfd_callback:: NOTIFICATION sent to _IP__PORT (External AS ): code  (Cease) subcode  (Hard Reset), Reason: BFD Session Down"""
28,43200,2009-05-30 11:29:23,rpd: %DAEMON-: bgp_recv: read from peer _IP__PORT (External AS ) failed: Unknown error:
29,43201,2009-05-30 11:29:44,rpd: %DAEMON-: bgp_recv: read from peer _IP__PORT (External AS ) failed: Unknown error:
30,43406,2009-05-30 12:55:20,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
31,44056,2009-05-30 19:27:56,chassisd[]: %DAEMON--CHASSISD_PARSE_COMPLETE: Using new configuration
