,log_no,date,time
0,0,2009-05-14 00:05:21,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
1,6,2009-05-14 00:10:27,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
2,12,2009-05-14 00:14:36,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
3,18,2009-05-14 00:20:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
4,24,2009-05-14 00:24:59,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
5,30,2009-05-14 00:30:03,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
6,36,2009-05-14 00:35:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
7,42,2009-05-14 00:40:20,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
8,48,2009-05-14 00:45:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
9,54,2009-05-14 00:50:11,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
10,60,2009-05-14 00:55:25,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
11,66,2009-05-14 01:00:03,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
12,72,2009-05-14 01:05:22,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
13,78,2009-05-14 01:10:28,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
14,84,2009-05-14 01:15:02,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
15,90,2009-05-14 01:20:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
16,96,2009-05-14 01:25:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
17,103,2009-05-14 01:30:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
18,109,2009-05-14 01:35:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
19,117,2009-05-14 01:40:32,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
20,124,2009-05-14 01:45:25,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
21,128,2009-05-14 01:50:03,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
22,136,2009-05-14 01:55:16,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
23,142,2009-05-14 02:00:03,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
24,148,2009-05-14 02:05:33,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
25,154,2009-05-14 02:10:15,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
26,160,2009-05-14 02:15:24,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
27,166,2009-05-14 02:20:09,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
28,172,2009-05-14 02:25:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
29,178,2009-05-14 02:30:05,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
30,184,2009-05-14 02:35:01,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
31,190,2009-05-14 02:40:14,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
32,197,2009-05-14 02:45:32,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
33,204,2009-05-14 02:50:02,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
34,214,2009-05-14 02:57:42,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
35,218,2009-05-14 03:00:09,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
36,237,2009-05-14 03:05:18,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
37,243,2009-05-14 03:10:15,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
38,249,2009-05-14 03:15:01,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
39,255,2009-05-14 03:20:03,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
40,261,2009-05-14 03:25:41,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
41,267,2009-05-14 03:30:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
42,274,2009-05-14 03:35:33,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
43,280,2009-05-14 03:40:15,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
44,287,2009-05-14 03:45:17,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
45,294,2009-05-14 03:50:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
46,300,2009-05-14 03:55:09,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
47,306,2009-05-14 04:00:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
48,312,2009-05-14 04:05:28,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
49,318,2009-05-14 04:10:16,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
50,324,2009-05-14 04:15:15,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
51,330,2009-05-14 04:20:03,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
52,337,2009-05-14 04:25:25,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
53,345,2009-05-14 04:30:03,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
54,353,2009-05-14 04:35:11,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
55,360,2009-05-14 04:40:15,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
56,366,2009-05-14 04:44:52,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
57,374,2009-05-14 04:50:03,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
58,381,2009-05-14 04:55:01,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
59,387,2009-05-14 05:00:08,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
60,395,2009-05-14 05:05:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
61,404,2009-05-14 05:10:09,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
62,411,2009-05-14 05:15:08,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
63,418,2009-05-14 05:20:11,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
64,425,2009-05-14 05:25:18,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
65,431,2009-05-14 05:30:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
66,436,2009-05-14 05:35:18,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
67,442,2009-05-14 05:40:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
68,450,2009-05-14 05:45:08,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
69,457,2009-05-14 05:50:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
70,464,2009-05-14 05:55:16,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
71,472,2009-05-14 06:00:11,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
72,478,2009-05-14 06:04:57,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
73,485,2009-05-14 06:10:09,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
74,491,2009-05-14 06:14:54,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
75,499,2009-05-14 06:20:05,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
76,506,2009-05-14 06:25:09,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
77,512,2009-05-14 06:30:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
78,518,2009-05-14 06:34:55,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
79,526,2009-05-14 06:40:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
80,532,2009-05-14 06:44:51,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
81,541,2009-05-14 06:50:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
82,547,2009-05-14 06:55:02,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
83,553,2009-05-14 07:00:03,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
84,560,2009-05-14 07:05:18,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
85,567,2009-05-14 07:10:16,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
86,573,2009-05-14 07:14:52,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
87,582,2009-05-14 07:20:11,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
88,589,2009-05-14 07:25:18,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
89,597,2009-05-14 07:30:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
90,603,2009-05-14 07:34:45,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
91,610,2009-05-14 07:40:15,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
92,616,2009-05-14 07:45:19,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
93,622,2009-05-14 07:50:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
94,628,2009-05-14 07:55:25,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
95,634,2009-05-14 08:00:02,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
96,641,2009-05-14 08:05:18,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
97,650,2009-05-14 08:10:27,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
98,667,2009-05-14 08:14:38,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
99,674,2009-05-14 08:20:04,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
100,683,2009-05-14 08:25:18,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
101,689,2009-05-14 08:30:03,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
102,695,2009-05-14 08:35:16,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
103,702,2009-05-14 08:40:29,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
104,708,2009-05-14 08:45:08,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
105,715,2009-05-14 08:50:11,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
106,722,2009-05-14 08:55:32,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
107,728,2009-05-14 09:00:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: media
