,log_no,date,time
0,11286,2009-05-19 14:53:08,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
1,11288,2009-05-19 14:53:12,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
2,11290,2009-05-19 14:53:17,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
3,11298,2009-05-19 14:53:33,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
4,11300,2009-05-19 14:53:37,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
5,11302,2009-05-19 14:53:41,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
6,11310,2009-05-19 14:53:58,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
7,11312,2009-05-19 14:54:02,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
8,11314,2009-05-19 14:54:06,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
9,11315,2009-05-19 14:54:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
10,11358,2009-05-19 15:19:37,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
11,11360,2009-05-19 15:19:41,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
12,11362,2009-05-19 15:19:45,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
13,11371,2009-05-19 15:20:02,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
14,11373,2009-05-19 15:20:06,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
15,11383,2009-05-19 15:20:20,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
16,11385,2009-05-19 15:20:24,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
17,11387,2009-05-19 15:20:28,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
18,24141,2009-05-19 14:53:00,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
19,24151,2009-05-19 14:53:17,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
20,24153,2009-05-19 14:53:21,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
21,24155,2009-05-19 14:53:25,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
22,24163,2009-05-19 14:53:41,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
23,24165,2009-05-19 14:53:45,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
24,24167,2009-05-19 14:53:49,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
25,24175,2009-05-19 14:54:06,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
26,24176,2009-05-19 14:54:10,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
27,24178,2009-05-19 14:54:14,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
28,24215,2009-05-19 15:19:29,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
29,24223,2009-05-19 15:19:45,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
30,24225,2009-05-19 15:19:49,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
31,24227,2009-05-19 15:19:53,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
32,24234,2009-05-19 15:20:06,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
33,24238,2009-05-19 15:20:11,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
34,24246,2009-05-19 15:20:24,ifinfo: %USER--IFINFO_IFD_NAME: IFD: routing-instance
